user_idx,user_id,wide_deep_mae,wide_deep_mse,wide_deep_rmse,matrix_fact_mae,matrix_fact_mse,matrix_fact_rmse,knn_precision,knn_recall,matrix_fact_precision,matrix_fact_recall,wide_deep_precision,wide_deep_recall
0013,AHVSKOZXKLW3C4UQA3ACRWHBHFBA,0.8409198423226675,1.0673370579589825,1.0331200597989483,1.0048423745445387,1.6096848451721204,1.2687335595672247,,,,,,
0014,AHV6QCNBJNSGLATP56JAWJ3C4G2A,0.48222816467285157,0.3621495791041343,0.6017886498631677,0.765606697892305,0.8845648179461394,0.9405130610183675,,,,,,
0015,AHUOOO3WCQNZA4MQPWHAOEUEQ4YQ,0.7153246800104777,0.9517564626746225,0.9755800647177159,0.9166780141795787,1.6413676652693685,1.281158719780406,,,,,,
0016,AHTVWPRYBCZFG7SJUZTTN6BTFK7Q,0.6902032604923954,0.687915382386433,0.8294066447686762,0.7629236885922944,0.8471451260558113,0.9204048707258188,,,,,,
0017,AHTOPAM4UMS6AZRFWMBBXWNYYEVQ,0.45285088365728204,0.2893987462592804,0.5379579409761328,0.6093387300162,0.5320160354170829,0.7293942935183156,,,,,,
0018,AHTLWVDXSMG5YMVMEIWWOU6XBZMA,0.7057935616065716,0.7500603119659672,0.8660602242142097,0.5970885279574145,0.5474749546485586,0.7399155050737608,,,,,,
0019,AHT6AM6BNIZUHFJB5V2M6XM72G7Q,0.590340490998893,0.5371087125418709,0.732877010515319,0.788099683801324,1.102788275717569,1.0501372651789713,,,,,,
0020,AHSYS7DOWAOLGVZ7ENICI4ZNK36Q,0.6416250375600961,0.8525192845601037,0.923319708746707,1.0150772787491993,1.8275881466373693,1.3518831852779918,,,,,,
0021,AHS5OQLOPMP2YCRIWK3W6WDJ7BLQ,0.7550738283566066,0.8700378170056585,0.9327581771314891,0.6124499680819108,0.6803792283091842,0.824851034011102,,,,,,
0022,AHRVIVPN32SAQKJSL2QWKB7HAPUQ,0.727404025884775,1.0444794310641679,1.0219977647060525,0.8916412429710694,1.3860220901030178,1.177294393982668,,,,,,
0023,AHRQERYU7ZERE3SJCC5A3X5FQDVQ,0.7595028383978482,0.8971443558758352,0.9471770456867264,0.7847924446046874,0.9396749806160993,0.969368341042815,,,,,,
0024,AHRMJPYIRMJZNMUCT2TEOTEYUICA,0.5057617664337158,0.43257030511656086,0.6577007717165617,0.631282672624369,0.6147137220606244,0.784036811674442,,,,,,
0025,AHRKSR7YAA6TGQGDO6CA5GDTRXDA,0.6536555701288683,0.6006461288880587,0.7750136314208019,1.0861560873330818,1.9604804976836478,1.4001715957994747,,,,,,
0026,AHR6ZSCEZPV5IIYAPOECIMWJMZEA,0.5974502399049956,0.6454129779779241,0.8033759879271499,0.6426071701879863,0.8505617486966824,0.9222590464162889,,,,,,
0027,AHR4X2QIPJX42NRSHZH4BGOFGPXA,0.5368799907820565,0.42338112573651393,0.6506774360130478,0.7330620177148957,0.782562094041131,0.8846253975786197,,,,,,
0028,AHR4NVRGPOS6GIJ3O4WQ3D4KUKRA,0.8468939764746304,0.9166829265005904,0.9574355991400102,0.8448173528056382,1.0504461657344448,1.0249127600603112,,,,,,
0029,AHQUHSDKN3Y3NZTRM72JRA4UVOGA,0.6152095222473144,0.7363680713142275,0.8581189144368206,0.867703004748437,1.3059204924299785,1.1427687834509563,,,,,,
0030,AHQ636JWMFQ2Q6DO52PJ3U5M2CVA,0.6831943591435751,0.9216105997278362,0.9600055206757074,0.6060992888232253,0.8328196400237667,0.9125895243885757,,,,,,
0031,AHPXWM43PQYKLIYRRHRZ7BZWHFYQ,0.5666246872681838,0.5062521856155316,0.7115140094302653,0.5696814137389383,0.4875583676020621,0.6982537988454214,,,,,,
0032,AHPR3DAGWZHHNZW2LBMTXU3PLSLQ,0.3434547265370687,0.316106397905628,0.5622334016274985,0.5107092587315661,0.51671318100724,0.7188276434634661,,,,,,
0033,AHPOHKN4PU4W3V5PGFL7AGTAD2AA,0.8194933759755102,1.0011219000766374,1.0005607927940399,0.8527127337157152,1.1540782574935675,1.0742803439947914,,,,,,
0034,AHPK7X36TGPQBEJPWYAIVQQIJHRQ,0.6052504654588371,0.49485604197798433,0.7034600500227318,0.8192211482932875,1.0065980285248044,1.003293590393562,,,,,,
0035,AHPGHDFIU3BUB3RQBP56RQQA7W4Q,0.5696402089349155,0.4418993504572631,0.6647551056270746,0.7141282904046459,0.9300909912407284,0.9644122517060473,,,,,,
0036,AHPG65LKS3QKRWDUWAKZNLEK5RZQ_1,0.5567417321381746,0.46223438588198307,0.679878214007467,0.7837999373578172,0.9074100248685772,0.9525807182956084,,,,,,
0037,AHPG65LKS3QKRWDUWAKZNLEK5RZQ,0.5748789928577565,0.502892350489396,0.7091490326365791,0.7576204806205973,0.8742722801564512,0.9350252831642849,,,,,,
0038,AHPFHP43AXWRYZZ4HPNCW7I7J3ZQ,0.6340131333896092,0.585424422870925,0.7651303306436917,0.682430579236816,0.6504019520595284,0.8064750163889322,,,,,,
0039,AHPAXGZTH4KAGQHOWQ4SGU4BN23Q,0.6898008743921916,0.7407168556914958,0.8606490897523194,0.7348828831258036,0.9838550918648743,0.9918946979719542,,,,,,
0040,AHOHXQZCEU3KDM3TPKZRNCJ3ITVA_2_1,0.5217903852462769,0.4150178891639276,0.6442188208706167,0.6786289099323296,0.5916885732712007,0.7692129570354368,,,,,,
0041,AHOEMNCGNZJMIS5RHBTTKMDDQU3A,1.1336077849070232,2.0598079404384975,1.4352031007625707,1.3272737757796882,2.3582537352956225,1.5356606836458444,,,,,,
0042,AHO7CJSLW22GMWPFB35V3L4OFUYQ,0.6162328101970531,0.6191575374992929,0.7868656413259464,0.7271577246475434,0.9080851041222741,0.9529349946991527,,,,,,
0043,AHNS4IA3FTAYFENRMTJJ2XAKO7JQ,0.5642748049327305,0.5322730403470766,0.7295704492008134,0.7116575626896811,0.8332402634442146,0.91281995127419,,,,,,
0044,AHNGXSJ44HVTEJAF4G6XHN4MJA7Q,0.9647552887598674,1.3357571523366327,1.155749606245502,0.7762042008004026,1.0623382968150872,1.030697965853764,,,,,,
0045,AHNDRGDP4AR4B7GKGU3SEJP2YCUA,0.6449702978134155,0.576176275475774,0.7590627612231903,0.6258735329278966,0.6440177858685866,0.8025071874248769,,,,,,
0046,AHMSYVI5H2GXDIKMFYR4Q2KRZUDQ,0.6628393729527792,0.8638822031433335,0.9294526363098518,0.877286120842803,1.2946720340485978,1.1378365585832606,,,,,,
0047,AHMG3ALUBE3FEBHODTBHP5J24YDA,0.6959082889556885,0.6402998007200563,0.8001873535116988,0.781901735545885,0.7844019238331433,0.8856646791157156,,,,,,
0048,AHM7MDI5OML7SAQMQXH4MLROIESA,0.547890822092692,0.5194680657105778,0.72074133065239,0.42308186041160306,0.3801332836943033,0.6165494981705064,,,,,,
0049,AHM6CJDGT743FIJBQKAHW6KZVS3A,0.789895666970147,1.0165342894455833,1.008233251507598,0.781741161357021,1.0598603461773206,1.029495189972892,,,,,,
0050,AHLZVZPQ5TWJ6KXNLADJBDZAT7EA,0.7899579286575318,0.9426257717845279,0.9708891655511086,0.7647771325894162,0.8184358595853293,0.90467444950398,,,,,,
0051,AHJQPUQLSQZE6LMIUMY7WNRXCQQQ,0.9764709898403713,1.502850662424052,1.2259080970546088,1.0042536995757285,1.8117275896173965,1.3460043052001716,,,,,,
0052,AHIILRF3CJGYF3LXJSE4EVAIP7TA,0.6380576265269312,0.5969990786247684,0.7726571546454277,0.6959960943950662,0.7054078531586919,0.8398856190926786,,,,,,
0053,AHHQMVOQSY4WOIU5AWA5AEAQPJ6Q,0.47742762735911776,0.3095878968428991,0.556406233648491,0.4955659325577253,0.3940871515980144,0.6277636112407395,,,,,,
0054,AHH7DYW535JNEGASCET44RLTKG7A,0.6695306619008382,1.014528866166169,1.0072382370453223,0.6587658654343306,0.9804953763833198,0.9901996649076993,,,,,,
0055,AHH53Q3XLBEEPK36DLJ5UDEVZM5Q,0.5836470252589175,0.44284687003697565,0.6654674071936023,0.5550172728005819,0.43164436688101426,0.6569964740247959,,,,,,
0056,AHGQDSOBAIVAAKJFIVEGS344MSXA,0.5980069511815121,0.5206386771572122,0.7215529621290542,0.7724474124316508,0.8457324756996114,0.9196371434971575,,,,,,
0057,AHGIDR4IJFS23Q4GTZ33FI5LYDSQ_1,0.5026896381378174,0.3509261056950868,0.5923901634016949,0.6620457553013452,0.6046073721118692,0.7775650275776742,,,,,,
0058,AHGCYIJQ6PPNWPUDGTFCTNOVRB3Q,0.6385904756085626,0.6041236622731351,0.777253923935502,0.7920183218620177,0.8348733505038368,0.9137140419758453,,,,,,
0059,AHG5KKQMMZJA46LDH73IZ4QUHYXA,0.6210270987616645,0.5588274433058671,0.7475476194235837,0.7706805565959105,0.9290415993414242,0.9638680404191354,,,,,,
0060,AHF2R43HMV6S2J42LN6NLQTRBLJA,0.9922717028650744,1.691262906583637,1.3004856425903506,1.071951508582304,1.9090788988225156,1.3816942132116337,,,,,,
0061,AHEMJ62SUJPUYNWGROPI6MUAYQ5A,0.6262189791752741,0.6156128178358988,0.7846099781648834,0.5716924973631277,0.5953869048017952,0.7716131834033133,,,,,,
0062,AHCRCBG3L7SZB5GU4VMFUFEJH5TQ,0.6061779466168634,0.5467671727152316,0.7394370647426538,0.6991785595443613,0.7235110533854204,0.8505945293648557,,,,,,
0063,AHCR53CDYDQAS6C5TZXQWB4PWTCQ,0.5023933557363657,0.49914715705808005,0.7065034727855767,0.7049732193295412,0.9967407951884095,0.9983690676239972,,,,,,
0064,AHC6X7NTYM3C36TZF7C3K3Q7HDEA,0.6399038742328512,0.6026000434316388,0.7762731757774699,0.7212856392858118,0.7855570711197725,0.8863165750000236,,,,,,
0065,AHBXZHG7DTKJCR5NLY73MPGTYCLA,0.6887533089210247,0.6177255555063068,0.7859551867036102,0.895686360866004,0.9892712753517983,0.9946211717793857,,,,,,
0066,AHBWAVRW22FT4GAN2VTWYNAEQFHQ,0.6066819667816162,0.48690807996386337,0.6977879906990829,0.5630615247054391,0.527446446422799,0.7262550835779389,,,,,,
0067,AHBFC446AIQBMLC3U4SV6YJJERPQ,0.6089673638343811,0.6131294449993542,0.783025826521293,0.8212086839871748,1.1518951403902624,1.0732637795016948,,,,,,
0068,AHATA6X6MYTC3VNBFJ3WIYVK257A,0.6067426045735677,0.6295580415787033,0.793446936838692,0.4899009357613762,0.40214201062269395,0.634146679107203,,,,,,
0069,AHALZ7AKVAVL7QEVBCI55JVLGXOQ,0.9773758729298909,1.4053389507676834,1.185469928242671,0.9974870072629852,1.3228550779345156,1.150154371349566,,,,,,
0070,AH7MT2NRFFUJM2C76ASAFRW7HFQQ,0.6450491309165954,0.5788857410899737,0.7608454120844613,0.8476210027742525,1.198194503023036,1.0946207119468534,,,,,,
0071,AH7LDXK3GT67FZKMRW7MP477DJVQ,0.5854446148050243,0.48724851271169334,0.6980318851683591,0.6965929916946022,0.7959360337209174,0.8921524722383037,,,,,,
0072,AH6IED5LAS4JSYJ7K6UAXGQJD4XA,0.5041327571868897,0.45842920489831385,0.677074002527282,0.5958173687861407,0.5744717107494146,0.7579391207408512,,,,,,
0073,AH665SQ6SQF6DXAGYIQFCX76LALA,0.6228334536919227,0.45335638367757053,0.6733174464378378,0.6216993990606862,0.5568741083275964,0.7462399803867362,,,,,,
0074,AH5TSSJLJDBXZBDB2ID6Q45H627Q,0.6387275087422338,0.6986756171066852,0.8358681816570632,0.6526080227808706,0.6115649203001483,0.782026163437099,,,,,,
0075,AH5PGJYVXBFVRXAFSTA7AEH4EXRQ,0.4738847469461375,0.32775227252886907,0.5724965262155475,0.5773156550510902,0.5128316202508632,0.7161226293386233,,,,,,
0076,AH5OTJDIHBG4SYLRYWKS7MR7NWUQ,0.7445420742034912,0.8428950409362755,0.9180931548248661,0.7414825356367132,0.8474953377459332,0.9205950997837937,,,,,,
0077,AH5ONINJRNZ674DXUMV4RMYIFYVQ,0.6429038047790527,0.654036232040346,0.8087250657920441,0.701019163173029,0.7626157052697974,0.8732787099602265,,,,,,
0078,AH5NVAXZVYYXHQLJITUIHC3APGUA,0.5096337795257568,0.43530078112855736,0.6597732800959413,0.8114402092541718,1.3280717309644943,1.1524199455773465,,,,,,
0079,AH5HSMUMRJRDWBPFDQ6G3EAAOSFQ,0.7550517504031842,0.8623132889513294,0.9286082537600715,0.8633818935952405,1.3344645518313971,1.1551902665065168,,,,,,
0080,AH52452NXXPKFMO66MPSF5NFNUHA,0.6706524881823309,0.6379932671692515,0.7987448072878167,0.6724700233466165,0.7574209538749909,0.8702993472794237,,,,,,
0081,AH3I4WHEPBDECWMA4RI2SSXM7PEA,0.2766758118356977,0.17685808154144564,0.42054498159108455,0.4251015377153667,0.43485531091275903,0.6594356002770544,,,,,,
0082,AH3BXW7KLIS2VAE56UXJS2NS7I5A,0.7367271695818219,0.7768779999067116,0.88140682996373,1.002629030115079,1.520630922141658,1.2331386467634764,,,,,,
0083,AH37PMZUFFA52Z3KSD4KLUPJTJGA_1,0.6077867878807915,0.5875980877961693,0.7665494685903639,0.6175634417302176,0.6507900194389097,0.8067155753045243,,,,,,
0084,AH2XZBSDLT2QDYEFM5MQQPWDQDAA,0.42704195181528726,0.30902812984733335,0.5559029860032534,0.4718846578423509,0.2803398767402515,0.5294713181469337,,,,,,
0085,AH2RP3F6O7WJY2C7RDK7RGZZYOEQ,0.9154788875579833,1.3365070884245802,1.1560739978152696,1.1303676191085692,1.7447615692559528,1.3208942309117535,,,,,,
0086,AH2LTMRG3MQNGRZYPPCOJF4KPS3A,0.6488764882087708,0.5526119598664313,0.7433787459071125,0.6533128155451167,0.7466914986752868,0.8641131284011874,,,,,,
0087,AH2DN3Q2OKAW7JAFRIYPHOUOM2ZQ,0.7254120111465454,1.0664222613529986,1.0326772299963811,1.1573237458974,2.143126706854822,1.4639421801610957,,,,,,
0088,AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,0.3416849970817566,0.25503467152480497,0.505009575676348,0.4241755393853123,0.34798704299587285,0.5899042659583611,,,,,,
0089,AGZYMSCZZ5SPWHX5AVWTP64TY7AA,0.7377816163576566,0.8200764805629495,0.9055807421555239,0.7624872530148358,0.8613212751469831,0.9280739599552307,,,,,,
0090,AGZUJTI7A3JFKB4FP5JOH6NVAJIQ_1,0.5626862469841453,0.5561129525237969,0.7457298120122307,0.7527302647465002,1.409921595312808,1.1874011939158593,,,,,,
0091,AGYVC7KVHP2AWM7BDCEYNHFA6F3Q,0.5662750314783167,0.5874339863211289,0.7664424220521258,1.0433380896278683,1.8061984780549898,1.3439488375883175,,,,,,
0092,AGYRMITUSD6IEQMJDPHYMA7CJI2Q,0.5935979604721069,0.5914554220879021,0.769061390324532,0.6131051615345674,0.7563294596552943,0.8696720414359049,,,,,,
0093,AGYGB42MVBQ4X2XNEX45VHJD7GOA,0.6937867232731411,0.5677425248797314,0.7534869108881265,0.738219280406758,0.9011644409347541,0.9492968139284752,,,,,,
0094,AGXNNDGBBN7K2RJQQW7UBR347SZA,0.9453064941224598,1.3831813509472681,1.1760873058354417,1.036857665598375,1.8792261838209712,1.3708487093114876,,,,,,
0095,AGXMWJK3YL4SV5FJ27JEJZPZHRBA,0.8422187646230062,1.059314398954613,1.0292300029413313,0.9558063751774564,1.1820472461480385,1.0872199621732663,,,,,,
0096,AGXHFUENM3G65MN4BGET2DNU4IAQ,0.5033615032831827,0.45172971783946614,0.6721084122665525,0.6752026484808835,0.6830488294099006,0.8264676820117655,,,,,,
0097,AGWG4ARSJHOVM22SZOA2NDT6GDGQ_1,0.7729070271764483,0.7869232544212638,0.8870869486252538,1.1536895767765858,2.0880864205766914,1.445021252638414,,,,,,
0098,AGWF6BTLJVQQ2N2R5PKNJOLY65GQ,1.0136097299641575,1.4802617508309952,1.2166600802323528,1.1287601851455418,2.334352710775203,1.5278588648089204,,,,,,
0099,AGWDYYVVWM3DC3CASUZKXK67G6IA,0.2873363693555196,0.1367661237615323,0.36981904191311227,0.8720673573474752,1.3522572653686058,1.1628659705093298,,,,,,
0100,AGWCASAE43BTRNL6ZAVJ7MMW73YA,0.5356180588404338,0.3956570698118583,0.6290127739655677,0.6243489484623865,0.5426151598107327,0.7366241645579737,,,,,,
0101,AGVIH2XXBIIZDXDEQJCUCY42JOOA,0.44220917565482004,0.41279110606577823,0.6424882147290939,0.6142405893796755,0.6544460557997283,0.8089784025545603,,,,,,
0102,AGV5NQ4JDQD6NHXVF6AVZPVDX66Q,0.8140605688095093,1.087913199990757,1.0430307761474524,0.7014601876166512,0.806127098020934,0.8978458097139698,,,,,,
0103,AGV2YW5B3SCKG6WV422CIITZOGRQ,0.7582610886672447,0.8476541584476575,0.920681355544717,0.827649685341668,1.0567971213859657,1.028006381977255,,,,,,
0104,AGTGHYRTZXKX4AIL42A3FKWR7SOQ,1.0646603271878998,1.6072960746676273,1.2677918104592834,1.0985802169213386,1.709080433919199,1.3073180309011265,,,,,,
0105,AGSU4BF54NFDUP5SOHAAVNKQI67Q,0.8493062216660072,1.0851897215922675,1.041724398097821,0.9542593652847141,1.2141396680825844,1.101880060661134,,,,,,
0106,AGSQN7QVGI3VRJO4LX6F5E63QJIA,1.0014312513943375,1.4270509768201731,1.1945923894032529,1.0011759369055313,1.4568654005619464,1.2070067939170626,,,,,,
0107,AGSPIUWZ6JJ6N2HKLHGV7VBSN6HA_1,0.3455607976232256,0.24544291678632696,0.4954219583207096,0.46450519862898215,0.38011442862889266,0.6165342071847212,,,,,,
0108,AGSP6LSQK32SQEJO3YVVNACPWMSQ,0.6136708429881504,0.5682952092925372,0.7538535728459057,0.7355544669022118,0.8060102238903458,0.8977807214962603,,,,,,
0109,AGSM75HHGVYI263VKMFQMK6GJQ7A,0.780347020537765,1.0043976887647925,1.0021964322251364,0.8863131367440787,1.428310013385333,1.1951192465128042,,,,,,
0110,AGS4KJHF5LOOWT2A5TJJFMB24VOA,0.4439139274450449,0.3307240240243892,0.5750861014008156,0.6043914655166729,0.6271749201610706,0.7919437607311964,,,,,,
0111,AGRPLHGW2CR6WWOHT5TOWXDGIZEQ,0.5957900711468288,0.5984770722772156,0.7736129990358329,0.6519000387229169,0.684679845702048,0.8274538329732046,,,,,,
0112,AGRO3UTLKTF724ZW64QXGWXJ4SYA,0.4378784942626953,0.3622911300732039,0.601906246913258,0.7163663357266258,0.689276288911608,0.8302266491215564,,,,,,
0113,AGRKJRPX6I5DQPODOC4YJ7CT4XWA,0.6258912604788075,0.608994028715546,0.7803806947352977,0.6254199404230179,0.588494657986538,0.7671340547691374,,,,,,
0114,AGQTX4UDTYWQ5LGDRCV5OEOOI7PQ,0.5100491603215536,0.3658111341340998,0.6048232255246981,0.6854616232060522,0.5470097560670307,0.7396010790061293,,,,,,
0115,AGQIUTI7M4XUGCRV6E66FAOCX5PQ,0.7069552818934123,0.6611562552873484,0.8131151549979551,0.6153431990669627,0.5502772126362546,0.7418067218866748,,,,,,
0116,AGQIAEHZCIQ4F5O6TKP6YJA6V63Q,0.48103549169457477,0.43714847430730625,0.6611720459209587,0.6501586037484967,0.6944365085468476,0.8333285717811718,,,,,,
0117,AGQFUBXP54N5SB54U5LRPL62B2NQ,0.5965766708056132,0.5650136505837035,0.751673899097011,0.7721496948099251,1.1140030033379351,1.0554634069156235,,,,,,
0118,AGPUFLWE6HR5PSJAQHVH5VWRHAOA,1.0021653254826863,1.4722568188846652,1.213365904780856,0.9939582315461072,1.4708499719826038,1.2127860371815813,,,,,,
0119,AGPJIILGSLMZLC53Q52HRBMINIJQ,0.5516870540121327,0.48497926168081645,0.6964045244545849,0.8700277871153077,1.2559744452968342,1.1207026569509122,,,,,,
0120,AGOLMT3QETKYNESRYKBA6D7XXS7A,0.3721577453613281,0.24888770941337499,0.49888646946311843,0.6941593353070437,0.88396574041404,0.940194522646266,,,,,,
0121,AGOIMHUP47D7A7ZW372UYYSKMARQ,0.8360443840856138,0.8964911516162231,0.946832166551297,0.9233198917379477,1.2279150492052435,1.1081132835614071,,,,,,
0122,AGO2N635I4RNMKT5SM7XONDVKVDA,0.8246240533631424,1.0054533939686017,1.0027229896479892,0.8991061658111926,1.3009413378786459,1.1405881543653895,,,,,,
0123,AGO22BUOE6AX3PRTYLVVQKPR4R7A,0.525708532333374,0.4782137014122592,0.6915299714490032,0.6792763912803751,0.7072793520123558,0.8409990202208061,,,,,,
0124,AGNP7WAB6CTY72PMMJZTE2DABPPA,0.6527687470118205,0.6322172920462908,0.7951209291964907,0.609758163174117,0.5221057316865514,0.7225688421780664,,,,,,
0125,AGN5R4K2X2CIV3WBSWHNDRUWTWQA,0.608403205871582,0.7488293056353693,0.8653492391141101,0.7492399048054336,0.8648488440846982,0.9299724964130381,,,,,,
0126,AGN5KJZU3FYSKVWXWM66LXYWL5CQ,0.9817120603152684,1.598242347596196,1.264216100038358,0.978457952527812,1.683598634664641,1.2975356005384364,,,,,,
0127,AGMWACNMAG74AXBF7IJ22IOZSZPA,0.7312912225723267,0.7162981562421786,0.8463439940368093,0.6933846974589656,0.7932124872467337,0.8906247735419971,,,,,,
0128,AGM7QZOUXUAKEPGNXQNR6UVFVHPA,0.5198599179585774,0.7280218377150125,0.8532419573104763,0.5788816916418204,0.89207612845682,0.9444978181323767,,,,,,
0129,AGLQQCIS5V6EGUCS5SSNHWZHQM6Q,0.5097653957513663,0.36707720920692677,0.6058689703285082,0.46382577663871505,0.30725008249493635,0.554301436490053,,,,,,
0130,AGLQET6T4ZX4C4UXTNEMYHIWLFHA,0.7211244424184163,0.9226227594473623,0.9605325395047074,1.0201224511236369,1.5878918881912865,1.2601158233239065,,,,,,
0131,AGLLAOO4MTOC5RG6EIUCOSK4XXXA,0.6284367243448893,0.6040899980062477,0.777232267733557,0.631752790426816,0.5763438383725742,0.7591731280627457,,,,,,
0132,AGLL7CPD56HB3XKAZGNJ5IP27FNQ,1.2631152470906575,1.9800090534236499,1.4071279449373642,1.2067592381336494,1.8696614443279456,1.3673556393008899,,,,,,
0133,AGLGCQJ6R7DK2HOZRYGHMQ7D6BTA,0.6495276641845703,0.6523966553731134,0.8077107498189642,0.7027285443359252,0.8018770406457798,0.8954758738490836,,,,,,
0134,AGLCYFK2SZYTSYVMHA744ZC6AXBQ,0.7233307043711344,0.8801516330232668,0.9381639691563873,0.6442179279037475,0.6750336976701464,0.821604343750778,,,,,,
0135,AGL2LMYCHSXG2NTY3Q7OEVIGEMHA,1.0308865189552308,1.2628154116774142,1.1237506003012476,1.165494203364001,1.752810976440804,1.3239376784580172,,,,,,
0136,AGKYNKDZKGZJONU6HPIMXMUTCFSQ,0.6399419228235881,0.610843115773387,0.7815645307800163,0.9370149577210093,1.2742987345580545,1.12884841079662,,,,,,
0137,AGKJAMDDAE6MWZ6SMIMJ7RFE4NUQ,0.9731756687164307,1.5056737537281037,1.227058985431468,1.052506936076956,1.7851535406933348,1.3360963815134501,,,,,,
0138,AGKFAOJX4FPADTOHRIJOBP3JNL3Q,0.6680932620476032,0.7164383891424226,0.8464268362607738,0.5557663954041123,0.5810500418149671,0.7622663850747763,,,,,,
0139,AGJCZ3TS5CHMAP4DVRV2752DQ3NA,0.7564896695754108,1.022564479200609,1.0112193032179564,0.952307783057776,1.2843864933514326,1.1333077663862683,,,,,,
0140,AGIUTASQIZG4S2PUDUGAG7HQG3BQ,0.8774834665758856,1.6183951487924544,1.2721616048256033,1.0185356155500584,1.9492108434830226,1.396141412423191,,,,,,
0141,AGIS3QL3LUEQWKF3YKHLLWDD5BJA,0.7567689333643232,0.8945180192567628,0.9457896273785005,0.7588408643251895,1.102206139747793,1.0498600572208625,,,,,,
0142,AGIA3ZNA7OJDRHNPWVATX5FDCEHQ,0.9961436788241068,1.5034971954106549,1.22617176423642,1.0030670946560831,1.598479970202873,1.2643100767623712,,,,,,
0143,AGHWWAACT5R4MQLCGIPLU42TQT6Q,0.6070123722678736,0.5226351509885968,0.7229350945891317,0.7586680435365767,1.0730832870538516,1.0358973342247058,,,,,,
0144,AGHNXLQLVIBZ4654EZ7N4N2JSKDA,0.5741628364280418,0.455480972434539,0.67489330448193,0.5298851923504649,0.41558586085427374,0.644659492177284,,,,,,
0145,AGHETJ7PN7P2EEPPQZHFVHGV7TAA,0.6066890716552734,0.5486906802421648,0.7407365795221436,0.6707457207839463,0.6730219133303279,0.8203791278002677,,,,,,
0146,AGFVNGZJ4XEFX2ULJNDCWJYRHQVA,0.5730887566293988,0.40599855866999235,0.6371801618616137,0.5970372643397306,0.5539559517618539,0.7442821721375932,,,,,,
0147,AGFTTJHW3JROK22D5O7AJIWHUGUA,0.7970761299133301,0.8457158651834713,0.9196281124364736,1.1526265664457085,2.0222398717522765,1.4220548061703797,,,,,,
0148,AGFFCGQTNV2DUYSKVMV3QMI7MJXQ,0.6035157299041748,0.5714965004314194,0.7559738754953239,0.5196035961180102,0.5174551953871105,0.7193435864641531,,,,,,
0149,AGEECCQF4MDXAP7RJDDPHK4U54FQ,0.4730248905363537,0.35343948726968694,0.5945077688892609,0.6929775155017159,0.8010453336049473,0.8950113594837483,,,,,,
0150,AGE522R3Q7EE2UQ5VLYH4CT4VBBQ,0.5841408411661784,0.48519485919861155,0.6965593005614178,0.5341730657253356,0.451168413396323,0.6716907126024023,,,,,,
0151,AGE3JQYTMBQARXIVWFQG62YSHOSQ,0.8508425156275431,1.042543670057529,1.0210502779283344,0.9096830912608159,1.2758751939218038,1.1295464549640284,,,,,,
